flow_duration,header_length,protocol_type,duration,rate,srate,drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,http,https,dns,telnet,smtp,ssh,irc,tcp,udp,dhcp,arp,icmp,ipv,llc,tot_sum,min,max,avg,std,tot_size,iat,number,radius,covariance,variance,weight,label,magnitude
0.0,54,TCP,64.0,3,3,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83076920.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,0,0,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83128870.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.06191823,33798,CHAOS,63.72,11589,11589,0.0,False,False,False,False,False,False,False,0.0,0.04,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,526.74,50.0,51.42,50.10273,0.35722876,50.39,83016550.0,9.5,0.5071409,1.6789609,0.08,141.55,DoS,10.010302
0.10090619,25207,CHAOS,63.78,6563,6563,0.0,False,False,False,False,False,False,False,0.0,0.04,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,526.6,50.08,51.6,50.28782,0.476559,50.08,83101940.0,9.5,0.6745617,1.2825203,0.19,141.55,DDoS,10.02832
0.0,54,TCP,64.0,7,7,0.0,False,False,False,True,True,False,False,0.0,0.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83331720.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.17335774,24890,UDP,64.0,2962,2962,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83102400.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
0.0,54,TCP,64.0,5,5,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82946370.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.0,54,TCP,64.0,3,3,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83344780.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,GRE,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6216.0,592.0,592.0,592.0,0.0,592.0,83677330.0,9.5,0.0,0.0,0.0,141.55,Mirai,34.4093
0.0,54,TCP,64.0,1677721,1677721,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82946740.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.09580681,27415,UDP,64.0,6109,6109,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83123710.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
2.2211096,88,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,1.64,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362360.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
3.2193565,125,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,2.33,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83361240.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.08747709,22670,UDP,64.0,5401,5401,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83102800.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
0.0,0,GRE,64.0,7,7,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6069.0,578.0,578.0,578.0,0.0,578.0,83573980.0,9.5,0.0,0.0,0.0,141.55,Mirai,34.0
0.0,0,GRE,64.0,14,14,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6216.0,592.0,592.0,592.0,0.0,592.0,83693890.0,9.5,0.0,0.0,0.0,141.55,Mirai,34.4093
35.712055,108,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,1.99,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83090136.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,104,104,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83128160.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,3,3,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362040.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
6.343215,161,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,2.99,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362420.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
2.030124,523,TCP,64.59,1,1,0.0,False,True,False,False,False,False,False,0.0,1.34,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,795.8,54.0,282.8,75.65601,65.10175,68.3,82985896.0,9.5,92.17602,27487.867,0.16,141.55,DoS,11.809037
0.0,54,TCP,64.0,6269,6269,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83090040.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,0,0,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83345140.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
8.652861,274828,NVP-II,76.8,39981,39981,0.0,False,False,False,False,False,False,False,0.0,0.0,0,12,318,False,False,False,False,False,False,False,False,False,False,False,False,True,True,443.0,50.8,145.4,73.80945,33.943584,82.6,0.0086061,5.5,48.003475,1899.1376,0.7,38.5,Spoofing,12.070657
0.0,54,TCP,64.0,24,24,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83349320.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,46,46,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83127790.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83076120.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,2,2,0.0,False,False,False,True,True,False,False,0.0,0.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83331670.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.16777694,80,TCP,64.0,1,1,0.0,True,False,True,False,False,False,False,0.97,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,578.75,54.54,60.62,55.816166,2.1643286,54.86,83345190.0,9.5,2.980493,24.822664,0.19,141.55,DDoS,10.555387
0.0,54,TCP,64.0,59,59,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83094136.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,56,56,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83072000.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83067430.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.21382199,30754,UDP,64.0,2949,2949,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83106170.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
0.0,0,ICMP,64.0,4,4,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,9733.8,373.52,1467.92,905.12274,544.13885,938.0,83253640.0,9.5,769.4721,311678.8,0.95,141.55,DDoS,42.383907
0.08558971,23637,UDP,64.0,5897,5897,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83015816.0,9.5,0.0,0.0,0.0,141.55,DoS,10.0
0.0,0,ICMP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83128580.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
6.035507,117,TCP,65.91,0,0,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,603.8,55.84,90.8,60.619843,10.960857,55.84,82946990.0,9.5,15.514919,678.45325,0.19,141.55,DoS,10.906064
0.0,54,TCP,64.0,49,49,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83344220.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
316.5321,16024,NVP-II,165.1,12,12,0.0,False,False,False,False,False,False,False,0.0,0.3,0,46,70,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2019.0,57.6,230.0,130.02173,58.19826,146.6,166517300.0,13.5,82.50122,3408.2786,1.0,244.6,Benign,16.13123
0.008994029,59,TCP,64.0,29,29,0.0,False,True,False,False,False,False,False,0.0,1.01,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.68,54.0,54.68,54.070576,0.19942331,54.04,82973050.0,9.5,0.28232992,0.24507451,0.17,141.55,DoS,10.39909
0.0,182,UDP,64.0,6,6,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1911.0,182.0,182.0,182.0,0.0,182.0,83007440.0,9.5,0.0,0.0,0.0,141.55,DoS,19.078785
0.0,54,TCP,64.0,78,78,0.0,False,False,False,True,True,False,False,0.0,0.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83331790.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,53,ST,63.36,31,31,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.84,54.0,54.84,54.068863,0.22679354,54.06,83075960.0,9.5,0.32118863,0.37631765,0.14,141.55,DDoS,10.39893
0.0,54,TCP,64.0,35,35,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83088824.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.056465555,11702,CHAOS,64.0,5037,5037,0.0,False,False,False,False,False,False,False,0.03,0.06,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.84,50.0,50.64,50.043743,0.1460042,50.36,83102810.0,9.5,0.20853062,0.8118074,0.04,141.55,DDoS,10.004433
5.086068,111,TCP,64.0,0,0,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,571.5,54.0,58.5,54.300945,1.1182394,54.45,82951160.0,9.5,1.5848354,12.650932,0.1,141.55,DoS,10.420969
0.0,54,TCP,64.0,3,3,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83063960.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,HOPOPT,63.36,48,48,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,442.08,42.0,43.08,42.062313,0.25147846,42.18,83128100.0,9.5,0.35700664,1.0639234,0.06,141.55,DDoS,9.171959
1.0895468,108,TCP,64.0,1,1,0.0,False,True,False,False,False,False,False,0.0,2.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362400.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
4.1735325,1578918,UDP,64.64,684,684,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5812.51,549.51,554.0,553.7755,0.9785728,549.51,83759290.0,9.5,0.0,0.0,0.0,141.55,Mirai,33.286633
0.0,0,ICMP,64.0,31,31,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83124020.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
1.8092813,1480919,UDP,64.0,2924,2924,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5817.0,554.0,554.0,554.0,0.0,554.0,83789360.0,9.5,0.0,0.0,0.0,141.55,Mirai,33.286633
0.0,54,TCP,64.0,1255,1255,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83348630.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,4,4,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83345100.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,31,31,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83072260.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.13599296,14624,UDP,64.0,1874,1874,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83101870.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
0.0,54,TCP,64.0,26,26,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83089710.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,73,73,0.0,False,False,False,True,True,False,False,0.0,0.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83313864.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83149620.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,65.91,1,1,0.0,False,False,False,True,True,False,False,0.0,0.0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83331760.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83127784.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,0,GRE,64.0,4,4,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6216.0,592.0,592.0,592.0,0.0,592.0,83693730.0,9.5,0.0,0.0,0.0,141.55,Mirai,34.4093
0.030168228,80,TCP,63.53,20,20,0.0,False,True,False,False,False,False,False,0.02,1.01,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,572.2,54.0,56.44,54.379925,0.76680046,54.44,82973000.0,9.5,1.0860765,4.6165953,0.13,141.55,DoS,10.42846
0.0,0,ICMP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83124870.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,20,20,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83076120.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,4,4,0.0,False,False,False,True,True,False,False,0.0,0.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83332050.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.09589088,90,TCP,63.99,27,27,0.0,False,True,False,False,False,False,False,0.05,1.1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,597.18,54.0,77.46,56.92052,6.912866,56.03,82973020.0,9.5,9.786804,235.21027,0.31,141.55,DoS,10.656692
0.0,54,TCP,64.0,5,5,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83072456.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
4.233469,108,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,2.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82972880.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.10745545,8,IDRP,67.18,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5937.18,480.98,578.0,568.8921,27.565557,565.7,83663630.0,9.5,39.057503,3503.168,0.22,141.55,Mirai,33.72584
0.023083702,396,TCP,64.0,8,8,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1825.92,172.92,174.0,173.946,0.23538055,172.92,83064040.0,9.5,0.0,0.0,0.0,141.55,DDoS,18.654758
0.014682634,14225,UDP,64.0,19341,19341,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83015400.0,9.5,0.0,0.0,0.0,141.55,DoS,10.0
9.631565,162,TCP,64.0,0,0,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82946380.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.79284585,593866,UDP,64.0,494,494,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9561.0,362.0,1456.4,876.56226,544.13885,938.0,83370030.0,9.5,769.4721,311678.8,0.95,141.55,DDoS,41.680603
0.0,54,TCP,64.0,2,2,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83348616.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
1.313721,81,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,1.51,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362250.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.12311755,33793,UDP,64.0,5638,5638,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,525.0,50.0,50.0,50.0,0.0,50.0,83102210.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.0
0.0,53,ST,63.36,1,1,0.0,False,True,False,False,False,False,False,0.0,0.99,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,568.08,54.0,55.08,54.125866,0.32741925,54.06,83088810.0,9.5,0.46349487,0.63141763,0.18,141.55,DDoS,10.404376
0.0,54,TCP,64.0,2,2,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83361300.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83150650.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,23,23,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82973130.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.0,0,GRE,64.0,1,1,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6069.0,578.0,578.0,578.0,0.0,578.0,83651170.0,9.5,0.0,0.0,0.0,141.55,Mirai,34.0
0.0,54,TCP,64.0,3,3,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83064230.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
4.177841,3001627,UDP,64.0,1282,1282,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5817.0,554.0,554.0,554.0,0.0,554.0,83707240.0,9.5,0.0,0.0,0.0,141.55,Mirai,33.286633
1.7035806,16068,TCP,149.43,47,47,0.0,False,False,False,False,True,False,False,0.05,1.83,0,9,26,False,True,False,False,False,False,False,True,False,False,False,False,True,True,4556.51,72.95,1394.42,421.8885,431.02975,469.07,82947520.0,9.5,608.18024,317619.97,0.94,141.55,DoS,26.076887
2.6593492,2957916,UDP,64.0,1993,1993,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5817.0,554.0,554.0,554.0,0.0,554.0,83789340.0,9.5,0.0,0.0,0.0,141.55,Mirai,33.286633
0.0,54,TCP,64.0,25,25,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,82947070.0,9.5,0.0,0.0,0.0,141.55,DoS,10.392304
0.0,54,TCP,64.0,25,25,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83343830.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,51,51,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83129070.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,28,28,0.0,False,True,False,False,False,False,False,0.0,1.0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83094104.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,54,TCP,64.0,78,78,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83076500.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,0,0,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83128984.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.5721788,87,TCP,64.0,1,1,0.0,False,True,False,False,False,False,False,0.0,1.38,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,573.48,54.12,55.36,54.616272,0.55557907,54.68,83094330.0,9.5,0.7865074,1.0086147,0.31,141.55,DDoS,10.450943
0.0,53,ST,63.36,1,1,0.0,False,False,False,True,True,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.6,54.0,54.6,54.040127,0.14909859,54.06,83313820.0,9.5,0.21131139,0.22490546,0.1,141.55,DDoS,10.3961735
0.0,54,TCP,64.0,34,34,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83076450.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
3.4998207,108,TCP,64.0,0,0,0.0,False,True,False,False,False,False,False,0.0,2.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83362344.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
0.0,0,ICMP,64.0,18,18,0.0,False,False,False,False,False,False,False,0.0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,441.0,42.0,42.0,42.0,0.0,42.0,83128540.0,9.5,0.0,0.0,0.0,141.55,DDoS,9.165152
0.0,54,TCP,64.0,2,2,0.0,True,False,True,False,False,False,False,1.0,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,567.0,54.0,54.0,54.0,0.0,54.0,83344056.0,9.5,0.0,0.0,0.0,141.55,DDoS,10.392304
